User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U11359,26,Other,Mumbai,Google Pixel,iOS,4.2,17.1,196.9,109,2.8,5479,3.6,4.2,1458,Entertainment
U11360,39,Male,Mumbai,Samsung,Android,9.0,27.2,199.8,199,2.0,5530,5.0,4.4,1442,Work
U11361,45,Female,Chennai,Google Pixel,iOS,5.9,45.0,88.2,164,3.8,6155,5.7,0.1,777,Social Media
U11362,32,Other,Delhi,OnePlus,Android,4.7,37.2,249.7,193,5.9,1499,4.6,2.4,1620,Work
U11363,60,Male,Delhi,Apple,iOS,5.7,8.1,90.3,93,4.0,7173,5.4,4.0,383,Social Media
U11364,57,Female,Jaipur,Oppo,iOS,9.3,30.3,58.8,27,3.4,6056,2.2,4.0,1689,Work
U11365,20,Female,Bangalore,Nokia,iOS,4.4,3.4,287.9,162,2.6,1294,1.6,0.3,1265,Work
U11366,46,Male,Pune,OnePlus,Android,3.4,34.6,236.6,70,4.7,3910,2.3,4.7,471,Entertainment
U11367,36,Other,Pune,Samsung,iOS,10.4,8.4,112.0,20,5.7,8296,6.8,0.1,282,Education
U11368,49,Male,Bangalore,Xiaomi,Android,6.7,32.8,200.5,199,4.4,9932,3.7,2.0,1683,Entertainment
U11369,18,Male,Lucknow,OnePlus,iOS,7.5,23.5,174.4,71,0.9,1062,6.2,4.2,1923,Social Media
U11370,52,Other,Delhi,Motorola,iOS,7.0,42.9,231.0,190,0.7,7473,7.6,3.3,580,Social Media
U11371,54,Female,Jaipur,Nokia,iOS,9.1,2.6,119.0,155,5.0,3590,1.9,2.5,507,Education
U11372,45,Female,Hyderabad,Motorola,Android,1.0,22.1,105.4,154,2.8,9351,4.1,0.8,942,Entertainment
U11373,19,Female,Pune,Realme,iOS,3.2,30.4,142.8,173,4.0,5604,2.6,2.7,1487,Education
U11374,53,Other,Jaipur,Motorola,Android,9.4,41.4,156.3,121,4.8,4216,7.9,1.9,562,Work
U11375,15,Male,Delhi,Nokia,Android,3.0,26.9,279.6,180,3.6,7006,4.9,1.4,1520,Education
U11376,47,Male,Pune,Realme,Android,1.6,30.9,299.1,75,0.6,6951,4.2,0.2,1337,Social Media
U11377,51,Female,Jaipur,Realme,iOS,3.2,15.3,55.0,141,1.6,3023,3.3,4.5,1457,Gaming
U11378,57,Male,Chennai,Samsung,Android,6.8,18.9,56.4,115,4.5,7566,7.5,0.5,670,Gaming
U11379,17,Female,Mumbai,OnePlus,iOS,1.0,35.0,201.6,35,3.7,8437,3.7,4.9,525,Social Media
U11380,58,Male,Lucknow,OnePlus,Android,2.4,23.5,67.7,86,1.4,6245,4.5,4.6,110,Gaming
U11381,30,Other,Chennai,Vivo,iOS,9.1,44.5,25.3,79,4.9,5359,1.6,1.7,1700,Education
U11382,17,Male,Delhi,Xiaomi,Android,3.5,26.1,155.4,38,1.4,7477,2.0,2.1,1073,Work
U11383,17,Female,Kolkata,Google Pixel,iOS,1.9,37.8,238.1,71,1.2,7497,6.3,4.3,1492,Work
U11384,27,Female,Chennai,Vivo,Android,11.6,7.6,82.5,21,0.5,8795,6.9,1.5,1769,Education
U11385,16,Male,Hyderabad,Oppo,iOS,10.4,8.4,250.8,168,2.5,3821,0.6,3.1,1278,Education
U11386,25,Female,Ahmedabad,Apple,Android,11.2,18.7,122.2,189,5.2,3691,1.2,2.6,438,Work
U11387,16,Male,Jaipur,Apple,Android,3.7,13.2,293.0,191,5.5,3522,1.4,4.7,597,Work
U11388,45,Female,Kolkata,Motorola,iOS,9.7,38.1,149.1,64,0.9,3518,6.6,2.9,1671,Education
U11389,20,Male,Kolkata,Motorola,Android,10.7,27.2,84.3,135,4.3,7987,2.4,4.5,157,Gaming
U11390,20,Female,Pune,Apple,iOS,9.6,12.5,11.6,121,2.2,4989,2.8,1.3,1443,Entertainment
U11391,19,Other,Bangalore,Google Pixel,Android,4.3,27.8,47.9,75,1.2,9062,7.1,1.0,201,Entertainment
U11392,40,Male,Kolkata,Samsung,iOS,7.0,4.8,97.9,19,3.0,5949,5.8,0.0,1468,Work
U11393,57,Male,Kolkata,Xiaomi,iOS,5.2,29.5,267.1,184,2.6,7492,2.7,2.0,1458,Education
U11394,53,Female,Pune,Xiaomi,Android,7.3,26.5,229.3,144,4.6,4925,3.3,2.8,621,Social Media
U11395,57,Male,Chennai,Apple,Android,5.2,19.2,155.6,40,1.5,7457,7.2,0.1,1768,Work
U11396,23,Other,Ahmedabad,Google Pixel,iOS,5.6,15.6,114.9,141,5.2,316,7.2,0.8,1662,Gaming
U11397,17,Male,Pune,Realme,iOS,6.8,41.1,135.1,147,4.6,9158,4.6,4.0,200,Education
U11398,32,Other,Hyderabad,Realme,iOS,4.8,49.3,267.0,142,1.7,2443,1.5,2.9,199,Entertainment
U11399,54,Male,Pune,Motorola,iOS,3.8,22.6,279.3,135,5.4,7403,5.7,4.0,1499,Gaming
U11400,49,Female,Lucknow,Nokia,Android,5.2,42.7,156.5,88,3.1,6603,4.5,4.2,738,Gaming
U11401,32,Female,Hyderabad,Oppo,Android,9.9,14.8,278.1,39,2.0,2213,7.0,2.6,697,Entertainment
U11402,18,Male,Pune,Xiaomi,iOS,3.3,28.2,188.2,43,3.4,289,0.6,4.7,658,Education
U11403,19,Other,Pune,Google Pixel,iOS,10.8,16.1,101.3,193,5.0,7286,3.7,3.6,1283,Gaming
U11404,45,Female,Ahmedabad,Xiaomi,Android,6.7,33.5,121.1,29,1.6,1575,6.0,1.1,497,Work
U11405,25,Male,Lucknow,Oppo,Android,11.7,19.2,239.9,116,0.9,1251,2.9,1.4,1130,Social Media
U11406,58,Female,Bangalore,Nokia,Android,2.2,48.4,185.3,79,3.6,6142,4.1,1.0,209,Education
U11407,54,Other,Pune,Xiaomi,Android,8.4,37.5,92.5,85,5.4,2128,1.5,1.2,1778,Education
U11408,51,Male,Ahmedabad,OnePlus,Android,10.4,29.2,109.2,37,4.6,7289,5.0,1.5,442,Social Media
U11409,40,Other,Bangalore,Motorola,Android,1.9,47.0,223.6,95,3.9,1306,1.4,0.6,1778,Social Media
U11410,32,Male,Jaipur,Motorola,iOS,10.1,15.5,80.2,108,0.8,9501,4.7,0.5,887,Entertainment
U11411,43,Other,Mumbai,Xiaomi,iOS,7.8,16.1,97.8,36,2.4,4586,3.8,0.7,1437,Social Media
U11412,29,Other,Mumbai,Vivo,Android,6.4,24.5,61.2,197,1.5,3555,7.2,3.9,725,Work
U11413,23,Female,Lucknow,Motorola,iOS,5.3,4.1,193.7,31,1.8,415,6.7,1.8,1423,Work
U11414,33,Other,Lucknow,OnePlus,Android,1.7,1.3,269.3,33,5.0,3582,6.8,4.6,1658,Entertainment
U11415,42,Other,Chennai,Motorola,iOS,10.2,39.0,292.2,37,4.4,8540,2.9,0.9,1889,Education
U11416,47,Other,Delhi,Xiaomi,iOS,3.0,16.1,66.9,116,3.4,1086,3.2,2.7,1954,Entertainment
U11417,59,Male,Delhi,Xiaomi,iOS,3.1,43.7,276.1,61,3.2,7132,7.2,4.5,518,Gaming
U11418,47,Male,Chennai,Google Pixel,iOS,2.3,41.2,245.6,10,4.4,735,0.7,4.4,1698,Entertainment
U11419,54,Other,Ahmedabad,Xiaomi,iOS,10.9,42.9,102.8,20,5.2,4607,6.9,0.5,470,Entertainment
U11420,21,Female,Pune,Samsung,iOS,7.5,45.8,240.0,122,2.3,6449,1.3,2.4,436,Entertainment
U11421,18,Male,Mumbai,Xiaomi,Android,10.5,31.7,196.4,68,3.2,2922,3.9,2.4,672,Education
U11422,46,Male,Mumbai,Nokia,iOS,1.6,13.0,112.3,176,1.3,5648,1.8,1.1,726,Entertainment
U11423,15,Male,Delhi,Oppo,Android,6.3,33.1,256.4,102,1.1,8135,7.7,4.2,1570,Entertainment
U11424,38,Female,Mumbai,Xiaomi,iOS,3.5,46.3,297.3,74,2.6,2197,6.5,4.7,281,Gaming
U11425,51,Other,Delhi,OnePlus,Android,9.0,47.0,199.0,28,4.0,857,2.7,2.4,1462,Gaming
U11426,60,Female,Jaipur,Nokia,Android,4.6,35.6,95.5,14,5.7,927,4.0,4.8,1545,Education
U11427,16,Male,Kolkata,Xiaomi,Android,5.8,25.0,62.5,135,4.2,6910,0.9,2.2,1667,Education
U11428,34,Other,Hyderabad,Realme,iOS,7.4,33.9,153.5,188,5.1,4289,7.1,4.7,429,Social Media
U11429,56,Other,Chennai,OnePlus,Android,3.5,37.4,8.2,17,2.8,1726,7.8,4.3,964,Gaming
U11430,58,Other,Chennai,Xiaomi,iOS,8.6,34.5,214.0,180,2.2,2644,3.8,2.6,1270,Work
U11431,36,Female,Hyderabad,Realme,iOS,2.2,30.0,103.1,121,4.9,855,1.0,4.2,1458,Gaming
U11432,23,Male,Pune,Google Pixel,Android,1.3,24.6,239.3,130,0.8,9622,3.3,0.7,146,Work
U11433,39,Other,Jaipur,Google Pixel,Android,11.1,4.0,93.1,27,4.8,8454,3.5,3.6,520,Entertainment
U11434,28,Female,Hyderabad,Motorola,Android,6.9,32.6,233.8,56,0.6,5675,6.4,2.0,285,Social Media
U11435,39,Other,Lucknow,Apple,iOS,2.5,29.2,269.5,15,2.5,7090,7.0,3.9,195,Gaming
U11436,38,Male,Delhi,Motorola,iOS,11.7,33.6,135.2,47,0.7,8644,2.6,4.7,104,Social Media
U11437,34,Male,Jaipur,Apple,Android,8.1,39.5,223.8,192,5.6,6784,2.7,4.2,230,Gaming
U11438,59,Female,Mumbai,Samsung,Android,7.0,40.3,127.9,72,2.2,8986,8.0,3.1,234,Social Media
U11439,19,Male,Pune,Motorola,Android,1.7,34.4,179.8,69,1.9,7747,4.3,2.9,1654,Work
U11440,50,Other,Kolkata,Google Pixel,Android,5.9,14.8,19.8,176,5.6,6629,6.5,3.4,431,Education
U11441,38,Other,Chennai,Samsung,Android,3.5,8.6,63.3,140,2.6,3510,7.1,3.9,290,Education
U11442,17,Other,Mumbai,Vivo,iOS,3.6,1.2,117.4,101,3.3,5511,7.6,0.0,1242,Work
U11443,43,Other,Ahmedabad,Google Pixel,Android,9.0,26.5,250.6,35,4.6,1244,4.2,3.8,308,Work
U11444,24,Male,Mumbai,Xiaomi,iOS,9.4,43.5,115.8,138,5.3,8555,3.1,0.4,950,Entertainment
U11445,43,Female,Delhi,Oppo,iOS,7.6,30.5,292.6,74,0.8,5002,2.2,4.6,1536,Gaming
U11446,57,Other,Ahmedabad,Apple,Android,4.3,41.3,211.0,190,0.6,7741,2.8,4.9,494,Education
U11447,27,Other,Lucknow,Xiaomi,Android,1.9,21.5,196.2,107,3.3,9604,5.4,2.4,218,Education
U11448,36,Male,Bangalore,Xiaomi,iOS,12.0,31.7,114.2,149,2.4,4539,2.6,4.9,118,Social Media
U11449,49,Male,Delhi,Oppo,Android,4.1,28.6,255.2,72,5.9,5899,7.9,4.9,1777,Education
U11450,44,Male,Jaipur,Motorola,iOS,9.9,15.8,229.6,36,5.9,888,5.7,0.0,1009,Social Media
U11451,15,Female,Jaipur,Nokia,Android,7.3,32.4,192.3,107,2.5,8935,3.0,2.4,1123,Social Media
U11452,41,Female,Mumbai,Vivo,Android,10.9,4.8,26.1,71,3.2,2602,6.1,0.2,1056,Work
U11453,45,Female,Delhi,Nokia,iOS,1.3,2.6,217.6,32,1.2,6156,7.8,4.6,1926,Social Media
U11454,50,Female,Mumbai,Realme,Android,11.6,15.3,251.0,43,4.0,4519,7.9,1.2,567,Entertainment
U11455,33,Other,Mumbai,Vivo,Android,12.0,16.6,191.8,153,5.2,5157,0.9,0.4,1862,Education
U11456,33,Female,Pune,Realme,Android,2.9,43.1,68.1,34,5.5,7923,4.5,1.6,921,Education
U11457,35,Male,Pune,Nokia,iOS,9.8,17.6,81.1,56,3.0,9287,1.9,2.7,136,Social Media
U11458,44,Male,Bangalore,Motorola,Android,7.2,47.9,58.4,53,5.7,669,3.0,1.7,1917,Entertainment
U11459,26,Other,Bangalore,Apple,Android,7.4,7.3,42.1,137,1.6,8786,3.7,4.2,976,Work
U11460,40,Male,Ahmedabad,Oppo,Android,7.5,26.2,148.9,166,3.5,2319,2.6,4.4,1263,Entertainment
U11461,53,Male,Kolkata,Xiaomi,iOS,1.5,17.6,156.8,157,0.6,7007,6.5,2.3,496,Education
U11462,51,Other,Mumbai,Nokia,iOS,10.7,46.9,72.2,36,3.5,5895,4.2,3.7,736,Entertainment
U11463,27,Male,Chennai,Google Pixel,iOS,10.3,19.7,133.9,31,5.2,9806,2.1,2.1,156,Education
U11464,23,Female,Bangalore,OnePlus,iOS,9.8,11.1,84.0,131,4.5,5731,6.6,3.8,1243,Social Media
U11465,56,Other,Lucknow,Vivo,iOS,7.2,4.8,230.2,133,0.6,4341,1.1,1.4,1010,Work
U11466,40,Male,Chennai,Oppo,Android,2.4,41.2,123.8,14,1.5,6274,6.1,1.1,958,Education
U11467,19,Female,Lucknow,Xiaomi,Android,3.0,6.3,123.0,140,1.3,6759,5.7,4.8,591,Education
U11468,26,Male,Bangalore,Apple,Android,2.7,19.3,155.5,64,1.4,5465,3.4,2.1,900,Gaming
U11469,19,Female,Kolkata,Motorola,Android,8.4,12.2,269.3,130,3.8,5498,5.8,2.5,650,Work
U11470,18,Male,Chennai,Google Pixel,iOS,7.0,31.3,134.6,113,5.2,7720,7.8,1.2,1201,Work
U11471,50,Other,Lucknow,Realme,Android,7.7,15.6,79.9,12,1.5,7653,7.5,0.7,1203,Gaming
U11472,17,Female,Lucknow,Motorola,Android,10.8,47.4,5.3,175,4.8,2782,5.5,3.7,208,Entertainment
U11473,26,Other,Pune,Nokia,iOS,11.2,21.9,290.2,58,1.2,2304,6.5,3.3,1162,Education
U11474,27,Male,Hyderabad,OnePlus,Android,7.8,15.7,235.4,105,1.9,3694,7.9,4.7,733,Education
U11475,19,Male,Jaipur,Apple,Android,6.6,49.5,237.4,77,3.9,4811,5.0,1.9,1828,Education
U11476,25,Male,Jaipur,Xiaomi,iOS,5.9,9.8,94.9,127,4.6,5577,5.6,2.3,1944,Social Media
U11477,25,Other,Pune,Vivo,Android,7.7,33.6,74.2,153,6.0,316,6.5,2.3,793,Entertainment
U11478,36,Other,Kolkata,Nokia,Android,10.6,47.1,213.7,159,2.7,2573,3.7,1.3,597,Entertainment
U11479,59,Male,Chennai,Realme,iOS,8.9,8.3,63.2,156,3.5,1850,5.7,2.8,837,Gaming
U11480,46,Female,Chennai,Samsung,Android,2.7,42.1,156.5,88,1.5,7641,2.0,4.3,1997,Social Media
U11481,59,Female,Mumbai,OnePlus,Android,10.1,3.1,198.3,187,5.9,3492,6.9,2.8,404,Gaming
U11482,47,Female,Ahmedabad,Apple,Android,8.5,14.1,224.9,105,1.2,7859,7.7,0.5,1358,Entertainment
U11483,46,Male,Delhi,Samsung,iOS,5.8,47.5,262.8,43,5.3,7699,1.3,4.3,1366,Work
U11484,49,Female,Lucknow,Samsung,Android,2.5,47.2,169.1,166,3.1,7748,0.9,1.4,1718,Gaming
U11485,33,Male,Kolkata,Nokia,iOS,2.3,11.4,25.5,74,0.8,9833,7.1,3.1,1301,Work
U11486,45,Male,Delhi,Motorola,Android,6.0,34.2,247.8,99,5.0,928,6.8,0.1,562,Entertainment
U11487,58,Male,Mumbai,Motorola,Android,1.4,27.3,161.3,17,1.6,3466,6.8,3.9,391,Work
U11488,46,Other,Hyderabad,Vivo,iOS,9.3,20.4,166.4,176,3.1,5146,8.0,4.9,566,Work
U11489,53,Male,Ahmedabad,Realme,Android,8.1,35.2,227.1,87,4.1,6710,0.9,3.0,935,Social Media
U11490,25,Other,Delhi,Xiaomi,iOS,5.4,10.6,63.7,118,2.8,4005,5.1,0.4,236,Gaming
U11491,58,Female,Pune,Xiaomi,Android,8.1,2.3,62.4,184,5.7,7745,1.2,2.7,1691,Work
U11492,53,Female,Lucknow,Motorola,iOS,8.0,12.4,289.3,76,5.4,2685,2.0,3.4,130,Social Media
U11493,52,Other,Pune,Xiaomi,Android,9.9,32.1,181.6,150,4.6,5907,2.5,3.3,509,Gaming
U11494,30,Male,Pune,Samsung,Android,6.3,14.4,60.1,45,0.6,1232,7.2,4.7,416,Gaming
U11495,37,Female,Pune,Apple,Android,9.1,23.7,281.7,186,0.8,6018,1.0,4.8,353,Entertainment
U11496,33,Other,Chennai,Samsung,iOS,1.9,6.1,36.0,16,5.2,4771,1.8,1.6,598,Work
U11497,23,Male,Mumbai,Motorola,iOS,4.3,16.2,94.2,13,5.3,1839,2.8,0.8,945,Entertainment
U11498,20,Other,Pune,OnePlus,iOS,5.9,46.0,156.8,54,4.8,304,3.4,4.2,765,Entertainment
U11499,34,Male,Hyderabad,Xiaomi,Android,3.1,14.8,100.9,144,5.2,5624,3.6,2.4,1414,Work
U11500,39,Male,Pune,Nokia,Android,10.8,26.9,104.6,69,5.0,5152,5.2,0.4,319,Education
U11501,42,Female,Chennai,Xiaomi,iOS,6.2,7.4,34.8,47,3.8,9916,5.7,0.9,406,Work
U11502,41,Female,Mumbai,Xiaomi,iOS,3.0,22.7,70.7,43,2.8,2558,3.8,1.4,1055,Work
U11503,39,Other,Mumbai,Oppo,iOS,10.5,40.1,183.0,77,0.6,2156,7.1,3.0,277,Gaming
U11504,16,Other,Lucknow,Oppo,Android,3.4,42.6,42.3,185,2.1,6273,2.0,1.5,145,Entertainment
U11505,21,Male,Pune,Oppo,iOS,9.4,4.7,127.4,146,1.2,164,1.2,1.6,967,Gaming
U11506,40,Other,Bangalore,OnePlus,iOS,8.4,49.4,52.0,90,2.7,8057,7.2,1.6,1620,Gaming
U11507,57,Male,Bangalore,Samsung,iOS,7.2,11.5,235.6,139,3.2,3112,0.7,2.4,1984,Education
U11508,34,Female,Pune,OnePlus,iOS,2.2,28.6,172.7,131,4.1,8662,6.5,3.6,1644,Education
U11509,38,Male,Ahmedabad,Samsung,iOS,2.7,8.8,147.6,123,1.3,642,4.3,4.0,1591,Entertainment
U11510,54,Male,Ahmedabad,Google Pixel,iOS,6.8,33.4,125.7,47,3.6,3434,7.9,4.8,1274,Social Media
U11511,44,Female,Chennai,Samsung,Android,1.4,39.7,30.8,53,2.7,8874,5.9,3.0,782,Gaming
U11512,17,Female,Jaipur,Realme,iOS,10.1,16.4,61.9,183,1.0,6559,5.9,4.7,1737,Gaming
U11513,58,Male,Kolkata,Xiaomi,iOS,10.4,11.5,266.1,44,2.5,3731,5.7,5.0,659,Social Media
U11514,27,Male,Mumbai,OnePlus,Android,3.7,44.3,143.9,90,4.8,9129,6.5,4.0,1245,Education
U11515,20,Female,Lucknow,Vivo,iOS,4.2,34.6,82.3,23,5.6,1741,5.3,0.9,1433,Social Media
U11516,33,Other,Bangalore,Realme,iOS,4.6,41.8,146.7,96,3.6,3943,1.9,0.2,1806,Work
U11517,31,Male,Lucknow,Oppo,iOS,4.1,16.8,18.9,63,5.5,1273,5.5,1.9,1899,Social Media
U11518,22,Male,Delhi,Samsung,Android,4.6,28.6,156.7,90,1.9,8945,4.9,1.1,1857,Social Media
U11519,27,Male,Jaipur,Google Pixel,Android,7.1,27.8,103.0,23,4.2,8474,4.1,2.5,1278,Social Media
U11520,58,Other,Chennai,Google Pixel,iOS,2.2,44.5,191.9,73,4.4,5696,7.1,3.0,286,Social Media
U11521,60,Other,Delhi,Vivo,Android,7.4,43.3,158.0,107,1.3,5130,6.1,4.0,421,Social Media
U11522,30,Male,Delhi,Vivo,iOS,11.8,48.5,120.6,130,3.0,4565,6.4,1.8,238,Work
U11523,31,Other,Kolkata,Google Pixel,Android,1.2,11.3,212.4,11,1.8,2350,4.3,4.7,1901,Social Media
U11524,31,Male,Pune,Google Pixel,Android,10.7,44.3,165.7,122,0.7,5576,2.3,2.9,1587,Entertainment
U11525,28,Other,Bangalore,Google Pixel,Android,5.1,29.5,84.7,200,0.8,5462,2.6,3.7,1654,Social Media
U11526,16,Male,Lucknow,Xiaomi,Android,11.2,44.0,114.8,86,4.3,472,6.9,4.9,186,Education
U11527,26,Other,Jaipur,Vivo,Android,2.4,48.8,185.1,174,0.5,6519,0.7,3.4,335,Work
U11528,30,Other,Mumbai,Motorola,Android,3.8,12.5,99.5,109,5.6,6204,3.0,0.3,1198,Education
U11529,33,Male,Ahmedabad,Motorola,Android,8.6,20.7,46.5,156,1.6,507,2.9,0.1,1870,Social Media
U11530,56,Male,Bangalore,Vivo,Android,9.9,25.5,76.9,200,3.0,3013,2.5,1.8,419,Education
U11531,52,Female,Pune,Google Pixel,iOS,10.7,17.4,151.5,14,4.7,8501,3.7,4.1,1439,Social Media
U11532,41,Other,Mumbai,Oppo,Android,5.0,32.5,215.8,131,3.6,6470,6.3,0.7,774,Social Media
U11533,58,Other,Ahmedabad,Oppo,iOS,7.5,5.8,221.6,117,4.7,6876,7.7,0.8,1942,Gaming
U11534,48,Female,Kolkata,Samsung,iOS,1.7,40.1,199.1,178,2.0,9717,2.7,3.3,947,Work
U11535,22,Female,Jaipur,Oppo,iOS,2.5,30.5,138.9,78,3.0,279,5.9,4.3,1878,Work
U11536,51,Other,Kolkata,Xiaomi,Android,9.9,46.6,61.7,87,2.6,6539,6.3,3.7,1049,Entertainment
U11537,16,Male,Delhi,Samsung,Android,4.3,10.1,178.4,178,0.8,6323,5.8,0.7,1523,Gaming
U11538,57,Male,Ahmedabad,OnePlus,Android,8.9,48.5,278.1,159,2.9,1193,6.5,2.3,1354,Social Media
U11539,16,Male,Bangalore,OnePlus,Android,1.4,25.2,173.6,12,5.3,4443,3.2,3.9,336,Gaming
U11540,25,Other,Mumbai,Xiaomi,Android,6.5,32.1,27.3,196,3.1,1837,1.1,1.3,1086,Entertainment
U11541,36,Female,Hyderabad,Samsung,Android,2.4,19.5,231.7,179,1.1,8467,4.0,3.1,1262,Entertainment
U11542,16,Other,Jaipur,Motorola,iOS,11.8,19.4,297.3,141,5.6,2385,7.8,1.4,218,Social Media
U11543,36,Male,Kolkata,Nokia,Android,8.1,39.6,102.0,14,5.1,9471,2.2,4.2,482,Social Media
U11544,48,Other,Chennai,Samsung,iOS,11.1,10.3,196.8,49,2.9,6808,6.2,0.7,873,Entertainment
U11545,17,Other,Kolkata,OnePlus,Android,9.7,12.9,282.0,35,1.1,1701,2.5,2.1,283,Gaming
U11546,44,Female,Jaipur,Oppo,iOS,9.8,11.4,125.7,146,1.4,4789,4.2,3.9,981,Gaming
U11547,55,Other,Lucknow,Oppo,iOS,1.2,21.3,108.4,140,1.1,1815,2.2,1.4,1754,Entertainment
U11548,22,Other,Lucknow,OnePlus,Android,3.9,6.4,269.1,106,4.7,6596,0.9,3.4,1226,Social Media
U11549,52,Female,Jaipur,Motorola,Android,8.7,12.7,56.7,73,3.0,6419,3.3,4.2,1445,Gaming
U11550,20,Male,Lucknow,OnePlus,iOS,1.4,47.8,212.6,77,5.4,572,0.7,1.1,293,Entertainment
U11551,17,Female,Jaipur,Realme,iOS,1.9,42.3,297.7,126,5.7,8351,2.0,0.5,1397,Gaming
U11552,26,Other,Pune,Vivo,iOS,11.6,36.2,192.7,106,5.2,4510,4.8,1.9,558,Social Media
U11553,53,Other,Jaipur,Apple,Android,7.9,13.2,14.4,52,6.0,6779,2.3,1.1,1814,Social Media
U11554,18,Other,Pune,OnePlus,Android,4.1,6.9,204.5,170,4.7,1010,7.1,2.4,1281,Education
U11555,23,Male,Ahmedabad,Oppo,Android,7.7,5.7,156.5,125,2.5,9212,0.7,4.1,898,Work
U11556,43,Female,Mumbai,Nokia,iOS,5.3,28.6,17.3,140,0.7,8651,7.0,3.0,1363,Gaming
U11557,47,Female,Ahmedabad,Google Pixel,Android,10.7,10.3,231.6,113,5.6,5699,3.2,2.5,1598,Entertainment
U11558,49,Female,Ahmedabad,Motorola,Android,10.9,41.3,252.6,57,0.8,8751,2.7,1.3,616,Entertainment
U11559,27,Other,Jaipur,Oppo,iOS,10.1,48.8,75.1,74,3.6,6596,5.1,2.0,349,Education
U11560,54,Other,Bangalore,Realme,iOS,9.5,40.2,89.4,63,4.7,2859,3.1,2.1,1290,Social Media
U11561,19,Female,Jaipur,OnePlus,Android,6.1,2.8,185.9,130,1.4,8055,4.6,2.8,1342,Gaming
U11562,46,Male,Delhi,OnePlus,iOS,3.6,18.0,151.1,184,0.6,8688,6.6,4.6,1651,Gaming
U11563,51,Male,Hyderabad,Motorola,Android,6.4,1.3,114.8,186,2.2,6814,3.6,1.0,1208,Social Media
U11564,18,Female,Delhi,Realme,iOS,9.0,14.6,194.9,55,2.2,6452,2.8,2.1,1731,Work
U11565,31,Other,Bangalore,Google Pixel,Android,2.3,45.1,111.5,137,5.5,8632,4.4,4.5,1507,Education
U11566,53,Other,Lucknow,OnePlus,Android,10.0,8.2,117.7,127,2.4,2021,3.9,0.4,116,Social Media
U11567,59,Male,Kolkata,Motorola,Android,4.9,24.1,236.4,190,5.8,6529,7.6,1.1,1492,Work
U11568,21,Male,Chennai,Apple,Android,9.2,32.3,170.7,177,2.0,9453,3.6,3.2,300,Gaming
U11569,41,Female,Mumbai,Samsung,Android,5.4,11.1,293.4,122,4.8,4656,0.6,3.4,1231,Entertainment
U11570,48,Other,Kolkata,Realme,iOS,1.6,32.7,19.0,143,1.6,2797,2.8,1.4,728,Education
U11571,52,Male,Ahmedabad,Vivo,iOS,11.1,2.7,198.8,133,3.1,3483,0.5,3.4,1080,Entertainment
U11572,41,Male,Pune,Apple,Android,9.0,12.0,27.5,50,3.8,5290,3.0,0.0,156,Gaming
U11573,35,Female,Kolkata,Google Pixel,Android,4.3,19.3,212.0,37,3.0,9996,7.2,0.1,804,Education
U11574,34,Female,Kolkata,Motorola,Android,10.9,47.1,164.9,61,5.1,9085,3.8,1.0,1590,Entertainment
U11575,60,Other,Chennai,Vivo,iOS,3.9,10.4,101.1,140,4.6,3823,2.6,0.2,1505,Education
U11576,18,Male,Mumbai,Apple,Android,10.2,16.2,226.3,83,3.9,3513,4.9,2.0,1333,Entertainment
U11577,58,Male,Kolkata,Apple,iOS,3.3,48.3,167.7,153,4.2,4557,2.8,4.8,1218,Work
U11578,45,Female,Chennai,OnePlus,iOS,1.6,16.6,116.2,144,2.0,3385,5.2,0.2,591,Education
U11579,18,Male,Delhi,Samsung,iOS,1.6,36.9,234.2,51,2.0,358,5.6,0.2,1021,Education
U11580,18,Male,Hyderabad,Motorola,Android,5.5,40.9,91.6,192,3.3,2967,5.6,1.4,258,Social Media
U11581,51,Other,Lucknow,Realme,iOS,4.0,13.3,248.9,48,3.5,5718,7.3,2.2,1724,Education
U11582,59,Other,Kolkata,Realme,Android,9.6,12.9,105.4,131,2.1,9101,1.5,3.5,1722,Social Media
U11583,39,Other,Jaipur,Google Pixel,iOS,3.3,23.0,221.7,116,2.0,5005,7.9,1.5,254,Social Media
U11584,36,Other,Hyderabad,OnePlus,Android,8.7,10.9,115.6,165,2.4,5191,3.6,1.4,1390,Gaming
U11585,35,Female,Jaipur,Google Pixel,iOS,11.3,33.6,34.7,160,0.8,1947,3.8,2.2,1458,Gaming
U11586,41,Female,Kolkata,OnePlus,iOS,2.9,32.8,289.3,92,3.3,9728,5.0,3.4,496,Education
U11587,40,Female,Delhi,Google Pixel,iOS,9.8,28.8,170.6,128,3.7,9020,2.6,0.4,681,Education
U11588,40,Other,Mumbai,Google Pixel,iOS,10.2,25.6,110.9,150,5.3,9118,5.3,1.8,1813,Social Media
U11589,60,Female,Bangalore,Samsung,Android,6.5,22.3,248.2,138,1.7,7716,6.5,3.7,1871,Entertainment
U11590,25,Male,Delhi,Realme,Android,1.6,47.4,14.4,192,3.3,9179,4.7,1.2,1908,Work
