User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U15573,54,Other,Kolkata,Realme,iOS,4.5,11.0,230.2,167,3.9,771,3.5,1.0,1714,Entertainment
U15574,33,Male,Ahmedabad,OnePlus,iOS,7.4,44.3,106.7,110,4.1,7826,5.9,1.2,144,Work
U15575,56,Female,Pune,OnePlus,Android,9.3,39.9,196.7,16,3.7,2330,8.0,1.5,1022,Social Media
U15576,32,Male,Bangalore,Motorola,Android,4.8,35.1,133.6,84,2.2,347,4.6,1.9,184,Entertainment
U15577,42,Other,Bangalore,Realme,iOS,3.3,16.7,289.7,159,1.2,2383,3.1,1.3,1936,Education
U15578,31,Female,Kolkata,Google Pixel,iOS,4.0,21.3,296.7,40,3.9,4450,2.3,4.9,348,Entertainment
U15579,21,Male,Bangalore,OnePlus,iOS,8.8,33.1,80.8,187,3.8,8358,3.4,2.4,647,Education
U15580,47,Male,Hyderabad,Samsung,iOS,10.9,1.2,239.8,176,1.1,2259,3.6,1.4,1369,Entertainment
U15581,39,Male,Pune,Xiaomi,Android,11.2,11.7,55.1,76,4.2,2100,7.7,2.9,352,Gaming
U15582,48,Female,Jaipur,Google Pixel,Android,2.3,13.5,229.9,132,1.7,4112,5.3,4.4,860,Social Media
U15583,52,Male,Hyderabad,Nokia,iOS,4.2,15.5,44.3,162,2.9,1271,1.8,1.8,764,Education
U15584,45,Male,Lucknow,Samsung,iOS,6.5,38.0,53.5,186,2.4,7791,6.2,3.6,743,Work
U15585,57,Female,Pune,Samsung,Android,10.2,42.1,209.6,121,3.6,4434,2.6,3.2,1951,Education
U15586,32,Female,Delhi,Xiaomi,Android,3.2,43.9,16.7,163,4.3,6372,4.5,2.1,787,Education
U15587,37,Female,Jaipur,Vivo,Android,8.4,7.3,197.6,13,5.5,9658,6.0,3.5,745,Entertainment
U15588,33,Male,Pune,Motorola,Android,7.9,43.1,76.3,101,5.7,2682,4.2,1.2,1172,Social Media
U15589,17,Male,Pune,OnePlus,iOS,11.0,34.9,64.1,23,2.9,6867,1.0,2.8,533,Entertainment
U15590,32,Male,Hyderabad,Xiaomi,iOS,8.3,14.3,268.6,27,2.0,3905,1.9,0.6,1424,Entertainment
U15591,49,Other,Bangalore,Realme,Android,7.1,29.8,70.5,168,5.9,5482,6.3,0.7,1856,Education
U15592,25,Female,Chennai,Realme,iOS,10.0,17.1,89.7,38,3.4,6095,6.1,4.3,1693,Social Media
U15593,17,Female,Delhi,Google Pixel,Android,8.1,36.3,216.3,63,2.8,2070,7.8,3.6,1093,Entertainment
U15594,59,Male,Delhi,Nokia,Android,5.9,27.3,192.3,136,4.9,2966,2.6,3.1,1370,Social Media
U15595,58,Other,Pune,Vivo,Android,11.2,42.9,244.5,15,5.6,9063,5.2,0.1,1944,Gaming
U15596,33,Male,Ahmedabad,Vivo,iOS,1.3,21.7,221.8,188,1.8,3593,3.0,0.6,425,Gaming
U15597,58,Other,Chennai,Nokia,iOS,7.4,18.2,137.0,85,2.2,4537,7.2,3.2,1299,Entertainment
U15598,26,Male,Pune,Motorola,Android,5.5,16.1,65.2,91,1.8,8131,6.8,2.5,1361,Social Media
U15599,23,Male,Pune,Nokia,Android,1.4,22.1,123.7,125,5.4,6846,6.3,1.2,1537,Entertainment
U15600,34,Male,Delhi,Apple,iOS,5.9,35.9,142.6,164,3.1,9808,7.6,2.0,1172,Social Media
U15601,26,Other,Delhi,Google Pixel,iOS,6.3,9.1,66.5,104,4.3,2695,1.6,0.1,1371,Education
U15602,59,Other,Ahmedabad,Google Pixel,Android,11.9,43.5,101.4,125,4.9,6519,6.8,1.7,1508,Entertainment
U15603,51,Male,Mumbai,Apple,iOS,3.3,46.8,30.6,17,4.1,3900,4.7,4.8,1298,Social Media
U15604,58,Male,Chennai,Samsung,Android,4.3,35.9,193.5,69,4.1,3604,5.1,3.8,883,Entertainment
U15605,44,Female,Jaipur,OnePlus,iOS,7.3,6.3,228.1,191,2.8,6216,5.0,2.8,1651,Entertainment
U15606,46,Female,Kolkata,Nokia,iOS,4.8,30.0,38.7,108,5.3,206,1.8,1.4,1923,Social Media
U15607,34,Female,Bangalore,Apple,iOS,9.4,35.4,236.3,91,2.4,1071,3.7,3.4,423,Social Media
U15608,52,Male,Chennai,Oppo,Android,7.8,14.0,31.4,18,3.6,9120,7.7,3.8,562,Entertainment
U15609,52,Other,Bangalore,Vivo,Android,10.4,13.1,218.9,200,0.7,2633,2.1,0.5,921,Gaming
U15610,22,Female,Hyderabad,Nokia,Android,3.9,10.0,102.9,10,1.3,5981,6.5,0.2,944,Entertainment
U15611,37,Female,Chennai,Google Pixel,iOS,3.4,20.2,114.5,119,0.5,7806,4.2,0.3,1288,Social Media
U15612,43,Other,Hyderabad,Apple,iOS,4.2,47.5,65.4,171,3.9,9775,0.6,2.3,143,Gaming
U15613,24,Other,Lucknow,OnePlus,iOS,10.6,40.1,259.0,92,0.6,5821,0.6,0.5,678,Work
U15614,50,Other,Pune,Xiaomi,iOS,7.6,2.2,31.6,140,2.0,3196,2.7,0.3,622,Education
U15615,17,Female,Hyderabad,OnePlus,iOS,4.2,19.3,246.4,128,2.5,8996,1.3,0.7,487,Work
U15616,38,Male,Jaipur,Apple,Android,8.9,29.2,234.1,107,4.2,547,2.1,2.9,1154,Gaming
U15617,46,Male,Chennai,Nokia,iOS,11.1,36.5,183.0,114,5.1,6035,5.6,3.5,902,Entertainment
U15618,58,Female,Chennai,Realme,Android,1.2,13.5,171.4,186,2.0,1064,2.5,3.9,1008,Work
U15619,22,Male,Ahmedabad,Vivo,iOS,3.4,26.7,6.8,200,5.3,8564,3.7,3.0,459,Gaming
U15620,48,Female,Ahmedabad,Google Pixel,iOS,11.9,21.4,127.4,195,4.1,9934,7.5,4.6,1327,Work
U15621,44,Other,Lucknow,Xiaomi,iOS,8.3,42.8,228.6,23,4.5,7095,7.6,2.6,827,Entertainment
U15622,57,Male,Bangalore,Vivo,Android,5.6,49.5,52.7,57,0.9,4547,6.9,0.8,1612,Entertainment
U15623,21,Other,Hyderabad,Vivo,Android,8.3,11.9,275.0,123,3.0,3426,0.6,4.0,210,Work
U15624,26,Female,Ahmedabad,OnePlus,iOS,3.7,47.2,261.1,180,1.5,7706,6.3,0.5,998,Work
U15625,60,Female,Mumbai,OnePlus,iOS,2.5,31.5,17.1,109,2.6,7772,6.4,4.7,637,Entertainment
U15626,31,Male,Delhi,Xiaomi,iOS,8.5,31.0,242.9,110,1.4,4970,4.3,2.5,1718,Work
U15627,18,Male,Jaipur,Motorola,iOS,9.4,6.5,83.9,158,5.3,6914,3.3,3.5,644,Education
U15628,28,Male,Bangalore,Samsung,iOS,3.8,21.3,130.4,136,4.5,3111,2.9,4.9,1684,Education
U15629,38,Male,Kolkata,Xiaomi,iOS,2.8,19.7,138.1,95,1.3,1764,4.0,4.3,256,Social Media
U15630,21,Female,Pune,Samsung,iOS,1.6,8.5,182.2,85,0.5,181,7.7,0.4,1936,Entertainment
U15631,34,Female,Jaipur,Nokia,iOS,8.2,4.7,120.6,144,1.8,6245,3.9,0.7,766,Social Media
U15632,32,Other,Ahmedabad,Motorola,Android,11.0,43.9,125.6,15,2.2,5989,6.2,3.4,703,Education
U15633,21,Other,Ahmedabad,Samsung,Android,6.5,5.8,218.6,22,1.1,8930,2.3,4.6,481,Social Media
U15634,47,Female,Delhi,OnePlus,Android,11.9,29.7,129.5,165,0.8,5849,5.8,3.9,937,Social Media
U15635,27,Male,Hyderabad,Oppo,iOS,3.2,23.4,122.0,89,4.8,3439,7.7,0.5,1657,Education
U15636,33,Male,Jaipur,Apple,iOS,8.6,44.6,17.3,30,5.6,2638,1.2,4.5,1397,Social Media
U15637,16,Other,Bangalore,Nokia,iOS,11.9,10.4,110.5,41,5.2,4597,5.6,0.6,628,Social Media
U15638,27,Other,Bangalore,Google Pixel,Android,1.4,37.1,89.6,185,1.8,9611,7.5,3.3,1523,Social Media
U15639,37,Other,Delhi,Realme,iOS,3.0,33.4,80.6,200,3.3,2132,3.0,0.6,1562,Education
U15640,56,Female,Lucknow,Realme,Android,11.2,29.4,201.3,93,4.3,6293,0.6,1.6,1660,Gaming
U15641,59,Male,Delhi,Apple,Android,10.3,36.1,278.3,162,3.4,1704,7.8,0.5,910,Education
U15642,39,Male,Kolkata,Apple,iOS,10.3,11.9,15.2,163,1.0,4683,4.7,0.3,462,Social Media
U15643,48,Other,Kolkata,Xiaomi,iOS,2.8,6.6,174.2,149,2.7,6208,5.6,3.1,1901,Social Media
U15644,46,Female,Hyderabad,Motorola,Android,10.7,22.0,31.0,38,1.6,5194,1.5,1.6,197,Education
U15645,46,Male,Lucknow,Xiaomi,Android,11.5,24.5,176.2,124,1.6,2831,5.3,3.8,1149,Education
U15646,54,Other,Kolkata,OnePlus,Android,11.2,49.3,126.7,28,0.9,6293,2.7,1.4,1573,Work
U15647,48,Other,Jaipur,Apple,iOS,2.3,19.2,185.2,161,3.9,2954,6.0,0.1,393,Gaming
U15648,59,Other,Mumbai,Realme,iOS,9.0,40.4,42.4,111,1.7,6083,6.2,4.3,1387,Work
U15649,38,Female,Delhi,Motorola,Android,5.4,2.4,194.7,182,2.2,7276,3.8,3.8,1115,Social Media
U15650,34,Female,Pune,Samsung,Android,9.8,40.7,170.4,112,2.4,2891,1.9,2.9,1385,Education
U15651,35,Female,Bangalore,Motorola,iOS,7.1,34.9,204.8,123,4.8,2756,5.6,4.7,1103,Work
U15652,32,Female,Ahmedabad,Nokia,iOS,5.5,33.1,265.3,62,2.6,9691,3.3,2.6,645,Work
U15653,60,Female,Hyderabad,Xiaomi,iOS,4.0,17.7,173.0,116,2.0,5678,4.0,0.7,1999,Gaming
U15654,40,Male,Jaipur,Nokia,iOS,6.0,4.9,13.7,143,4.7,6929,7.2,0.2,865,Entertainment
U15655,34,Female,Lucknow,Apple,Android,7.2,34.4,77.5,80,3.9,4028,0.7,1.3,1801,Social Media
U15656,55,Other,Ahmedabad,OnePlus,Android,4.2,49.5,16.4,149,5.8,2431,7.7,4.2,1671,Entertainment
U15657,35,Female,Lucknow,Apple,iOS,10.1,9.5,270.4,132,3.5,6752,6.3,4.8,274,Social Media
U15658,57,Other,Hyderabad,Motorola,iOS,5.6,31.6,255.1,46,4.3,6847,3.7,0.6,743,Gaming
U15659,37,Female,Chennai,Xiaomi,Android,4.9,49.1,24.4,169,2.0,7138,1.3,4.3,1577,Gaming
U15660,16,Other,Mumbai,Nokia,Android,8.1,49.0,7.7,56,3.7,2724,3.1,3.0,1213,Social Media
U15661,29,Male,Jaipur,OnePlus,Android,3.8,5.4,96.8,94,4.9,5612,6.3,5.0,528,Education
U15662,52,Female,Jaipur,Vivo,Android,6.3,7.2,17.7,106,3.4,5524,1.9,1.1,133,Education
U15663,48,Male,Hyderabad,OnePlus,iOS,10.6,30.4,265.3,165,5.8,1729,5.7,3.7,675,Entertainment
U15664,23,Other,Mumbai,Apple,Android,4.1,8.4,296.9,25,4.1,8405,2.3,1.3,416,Entertainment
U15665,60,Male,Hyderabad,Vivo,Android,1.6,15.8,273.2,17,1.3,9403,7.8,1.0,1678,Gaming
U15666,24,Female,Pune,Oppo,Android,7.9,11.3,23.7,100,4.5,6324,2.1,2.8,173,Work
U15667,45,Other,Mumbai,Apple,Android,4.0,29.2,146.1,168,0.6,4261,5.8,3.8,1581,Gaming
U15668,18,Female,Mumbai,Samsung,iOS,2.9,27.0,271.9,70,1.5,9575,6.9,3.3,1570,Work
U15669,48,Male,Bangalore,Samsung,iOS,11.5,35.3,263.7,39,0.7,1329,3.5,4.3,308,Entertainment
U15670,25,Male,Kolkata,Apple,iOS,5.4,26.6,75.5,95,4.1,9836,5.2,2.4,872,Entertainment
U15671,30,Male,Chennai,Apple,iOS,12.0,18.1,290.9,143,1.4,2096,6.6,1.4,633,Work
U15672,25,Other,Pune,Vivo,iOS,9.2,3.9,120.8,139,5.7,1745,1.5,1.7,1754,Social Media
U15673,22,Female,Kolkata,Vivo,Android,8.8,44.0,147.9,176,4.2,3629,6.1,0.6,865,Entertainment
U15674,36,Other,Mumbai,OnePlus,iOS,4.5,34.6,169.5,81,2.7,7144,6.4,4.8,1522,Entertainment
U15675,54,Male,Bangalore,Google Pixel,Android,1.6,33.1,168.9,43,1.2,7148,6.0,3.0,1804,Work
U15676,25,Male,Bangalore,Motorola,iOS,11.0,35.5,69.7,129,4.0,4009,1.1,2.6,353,Education
U15677,21,Other,Hyderabad,Apple,iOS,4.7,16.2,263.5,157,1.0,2722,0.9,3.2,418,Education
U15678,44,Female,Jaipur,Xiaomi,Android,8.1,34.4,163.8,178,3.7,4886,3.0,1.2,1168,Education
U15679,50,Other,Kolkata,Vivo,iOS,5.8,20.4,60.1,82,4.2,1504,2.4,2.7,1789,Gaming
U15680,43,Male,Ahmedabad,Apple,Android,8.4,35.4,39.6,184,1.7,3854,7.3,0.7,583,Entertainment
U15681,37,Female,Mumbai,Apple,Android,5.0,43.8,268.1,13,3.4,1813,5.4,4.1,1426,Entertainment
U15682,30,Male,Jaipur,Vivo,Android,1.2,5.9,166.0,41,2.6,9134,1.9,2.6,1343,Gaming
U15683,30,Male,Chennai,Xiaomi,Android,11.3,32.9,122.4,94,1.7,4830,6.1,0.5,949,Entertainment
U15684,37,Other,Delhi,Realme,Android,8.9,40.6,203.6,196,5.7,7245,5.1,4.4,412,Work
U15685,27,Male,Hyderabad,Samsung,Android,7.0,35.8,118.1,174,1.8,516,6.2,2.4,1626,Entertainment
U15686,15,Female,Bangalore,OnePlus,Android,3.7,32.8,43.0,200,5.7,249,3.2,2.0,986,Gaming
U15687,48,Female,Delhi,Xiaomi,Android,7.3,26.3,292.5,110,3.8,4092,5.4,0.3,365,Social Media
U15688,49,Male,Mumbai,Nokia,iOS,3.6,20.4,42.3,151,3.8,8043,6.1,1.3,361,Gaming
U15689,35,Male,Pune,Oppo,iOS,5.2,21.2,241.8,67,3.4,5848,7.5,4.8,1211,Education
U15690,40,Male,Pune,Samsung,Android,8.2,23.9,171.8,74,2.2,4306,2.8,0.3,1129,Education
U15691,35,Other,Kolkata,Xiaomi,iOS,6.1,44.8,71.3,57,5.2,8817,0.5,2.2,215,Work
U15692,38,Other,Kolkata,OnePlus,iOS,10.6,48.6,191.8,180,2.6,1879,1.1,1.4,1430,Social Media
U15693,53,Female,Mumbai,Vivo,Android,5.7,12.5,176.4,97,3.3,447,5.4,1.7,1790,Education
U15694,59,Other,Hyderabad,Vivo,iOS,2.6,41.3,219.1,178,5.1,3713,4.9,4.2,934,Entertainment
U15695,16,Female,Lucknow,Vivo,iOS,6.4,45.1,211.5,108,4.6,5974,3.4,1.8,1737,Work
U15696,41,Male,Kolkata,Apple,Android,11.7,6.4,212.4,25,4.7,9750,1.0,2.2,483,Education
U15697,30,Other,Mumbai,Realme,Android,10.1,8.3,164.4,199,2.9,7338,4.4,1.5,1604,Education
U15698,15,Male,Pune,Apple,iOS,10.4,32.7,152.4,139,2.3,7478,6.8,0.6,1736,Education
U15699,58,Other,Mumbai,Xiaomi,iOS,2.6,47.0,5.7,173,5.5,5612,6.2,2.4,564,Entertainment
U15700,43,Male,Kolkata,Apple,iOS,10.8,29.6,251.8,48,2.1,3320,6.4,0.5,1545,Work
U15701,28,Female,Kolkata,Xiaomi,Android,2.4,44.7,15.0,10,4.5,3460,0.8,0.2,163,Social Media
U15702,47,Female,Ahmedabad,Oppo,iOS,1.5,44.0,83.7,19,4.1,8312,7.9,5.0,970,Work
U15703,46,Other,Ahmedabad,Realme,Android,7.7,46.3,186.6,116,0.6,2573,6.0,2.7,115,Gaming
U15704,19,Female,Mumbai,Motorola,Android,4.9,3.7,257.8,17,1.3,2685,7.3,1.8,777,Social Media
U15705,20,Female,Lucknow,Xiaomi,iOS,4.1,21.0,5.4,177,5.8,7080,3.9,3.8,832,Education
U15706,52,Female,Pune,Realme,Android,11.6,36.1,58.8,40,0.5,8191,6.1,4.1,1301,Education
U15707,50,Male,Mumbai,Nokia,iOS,4.8,28.4,221.2,46,5.5,2568,7.3,0.7,1133,Work
U15708,58,Male,Hyderabad,OnePlus,Android,7.3,20.7,156.7,65,1.1,5931,3.2,3.9,653,Entertainment
U15709,32,Male,Delhi,Xiaomi,Android,2.8,28.5,123.0,17,1.7,3412,0.6,4.5,746,Entertainment
U15710,58,Other,Lucknow,Nokia,iOS,8.4,4.8,149.2,16,5.0,3125,4.2,4.6,146,Work
U15711,48,Female,Kolkata,Xiaomi,iOS,9.9,49.7,8.7,159,4.6,2854,4.7,3.0,627,Gaming
U15712,20,Female,Bangalore,OnePlus,iOS,11.2,21.4,25.3,164,0.6,9380,3.9,4.6,1355,Gaming
U15713,50,Male,Hyderabad,Motorola,Android,8.0,18.1,215.7,189,5.1,9551,4.0,2.7,1348,Gaming
U15714,40,Male,Jaipur,Realme,Android,5.7,34.5,160.2,69,4.0,1598,3.6,1.9,1226,Entertainment
U15715,40,Female,Hyderabad,OnePlus,Android,11.7,23.3,268.9,126,3.6,9857,1.5,2.1,653,Social Media
U15716,54,Male,Ahmedabad,Samsung,Android,5.8,20.4,46.5,141,1.5,8041,4.6,0.9,1893,Education
U15717,55,Female,Lucknow,Motorola,iOS,8.8,33.3,81.3,177,1.3,2983,3.1,4.5,734,Work
U15718,18,Male,Lucknow,Google Pixel,Android,5.8,35.0,90.0,155,1.4,4841,7.9,1.5,939,Social Media
U15719,48,Other,Pune,Xiaomi,iOS,1.6,33.2,11.8,102,0.6,5319,3.0,0.6,1315,Social Media
U15720,21,Female,Hyderabad,OnePlus,iOS,3.7,10.6,275.0,184,4.8,2657,6.7,0.4,121,Work
U15721,20,Male,Ahmedabad,Nokia,iOS,11.9,37.7,142.0,10,2.6,1922,3.2,0.9,1207,Entertainment
U15722,56,Other,Hyderabad,Realme,Android,10.2,9.2,84.8,68,3.3,2432,5.6,4.9,921,Social Media
U15723,34,Male,Delhi,Apple,iOS,5.9,7.5,285.0,155,0.9,8971,0.7,4.6,694,Entertainment
U15724,40,Other,Jaipur,Motorola,Android,8.2,42.8,80.4,132,1.4,6631,6.0,0.1,1330,Gaming
U15725,30,Male,Mumbai,Nokia,Android,11.3,6.3,162.3,177,3.7,5960,7.0,3.8,329,Entertainment
U15726,52,Male,Delhi,Xiaomi,iOS,6.3,29.1,118.3,188,0.9,7437,2.9,2.7,400,Entertainment
U15727,39,Male,Delhi,Motorola,Android,5.7,6.1,46.2,90,3.1,7611,3.2,0.4,438,Education
U15728,43,Female,Delhi,Vivo,iOS,4.0,2.1,229.8,18,5.4,4275,1.3,0.6,147,Education
U15729,55,Other,Ahmedabad,Realme,Android,2.5,8.4,56.1,162,1.0,2808,6.1,2.6,1791,Education
U15730,40,Male,Bangalore,Apple,Android,10.0,26.9,79.4,97,5.6,8443,5.7,1.6,999,Social Media
U15731,49,Female,Mumbai,Motorola,iOS,3.7,41.5,168.1,158,2.2,5799,1.3,0.8,1399,Gaming
U15732,19,Other,Lucknow,Apple,iOS,11.4,38.8,150.0,164,2.7,8410,5.6,4.3,936,Gaming
U15733,36,Male,Delhi,Apple,iOS,6.8,42.5,168.1,181,2.5,2703,1.1,0.0,144,Work
U15734,43,Other,Hyderabad,Apple,iOS,3.5,22.8,76.3,30,5.6,4754,2.5,2.8,696,Gaming
U15735,17,Male,Mumbai,Nokia,Android,7.5,34.9,134.4,181,3.7,5702,3.4,2.4,151,Education
U15736,51,Other,Jaipur,Motorola,Android,5.5,43.7,262.0,54,4.1,1509,2.3,0.6,1059,Education
U15737,60,Other,Delhi,Xiaomi,Android,11.7,24.2,67.4,10,3.6,709,5.3,1.5,545,Entertainment
U15738,24,Female,Ahmedabad,Nokia,iOS,3.5,22.2,129.8,88,3.4,4461,1.4,3.1,447,Gaming
U15739,20,Female,Chennai,Nokia,iOS,9.8,36.8,293.1,127,5.2,1877,6.1,3.8,686,Social Media
U15740,35,Female,Kolkata,Realme,Android,5.1,46.9,81.5,102,2.1,944,2.3,4.0,686,Gaming
U15741,51,Other,Bangalore,OnePlus,iOS,9.6,41.7,120.0,147,4.3,2685,0.8,0.1,871,Entertainment
U15742,45,Male,Ahmedabad,Apple,iOS,10.4,1.9,297.9,51,5.0,4098,2.7,4.9,146,Gaming
U15743,48,Male,Jaipur,Apple,Android,2.9,42.6,110.0,50,0.7,8207,0.6,0.3,1059,Work
U15744,33,Other,Chennai,Nokia,Android,3.3,22.9,208.8,193,2.0,396,6.5,5.0,1662,Education
U15745,21,Female,Mumbai,OnePlus,Android,2.5,44.1,296.4,97,3.3,2600,4.7,2.8,517,Work
U15746,20,Other,Kolkata,Realme,Android,7.3,22.8,249.2,195,5.2,2817,3.7,0.9,273,Education
U15747,19,Other,Bangalore,Nokia,Android,3.7,29.7,31.3,59,3.9,7909,7.5,1.7,376,Work
U15748,35,Female,Jaipur,Samsung,iOS,4.8,34.8,79.1,59,2.9,683,7.3,3.2,1678,Entertainment
U15749,59,Male,Pune,Oppo,iOS,1.9,48.8,108.8,141,4.8,439,3.9,0.4,893,Gaming
U15750,45,Female,Lucknow,Nokia,Android,7.9,6.8,285.4,80,2.8,3873,3.3,1.7,1605,Work
U15751,20,Other,Chennai,Realme,Android,4.6,39.8,87.3,61,0.7,9911,2.4,2.4,142,Entertainment
U15752,57,Female,Lucknow,Google Pixel,Android,10.2,27.8,209.5,65,3.9,2877,5.3,5.0,892,Entertainment
U15753,59,Female,Mumbai,Xiaomi,Android,6.0,30.8,248.1,37,1.6,5240,2.2,1.0,140,Work
U15754,34,Male,Mumbai,Vivo,iOS,2.9,46.1,191.3,93,1.1,7251,3.9,1.3,304,Entertainment
U15755,50,Other,Bangalore,Samsung,Android,1.3,17.6,146.3,118,3.6,7328,3.0,0.8,192,Social Media
U15756,32,Female,Jaipur,Vivo,iOS,7.0,45.1,122.4,67,4.9,8326,6.4,2.9,1800,Social Media
U15757,26,Other,Jaipur,Xiaomi,iOS,5.5,15.4,132.7,101,4.2,7065,7.9,4.7,1360,Work
U15758,24,Female,Bangalore,OnePlus,Android,4.6,12.3,134.0,78,0.9,2394,6.2,3.4,451,Education
U15759,18,Other,Hyderabad,Vivo,Android,7.6,22.3,254.5,60,5.7,3775,5.2,4.3,1721,Gaming
U15760,41,Female,Ahmedabad,Google Pixel,iOS,4.8,42.4,262.2,199,5.9,4815,5.5,1.0,1476,Social Media
U15761,51,Female,Bangalore,OnePlus,iOS,1.5,20.6,181.1,78,5.2,2785,3.7,4.8,1214,Gaming
U15762,18,Female,Jaipur,OnePlus,iOS,7.7,26.5,238.2,22,4.0,3059,2.7,1.6,1477,Education
U15763,43,Female,Jaipur,Google Pixel,Android,8.3,32.0,169.6,127,5.6,2214,2.4,2.8,1275,Work
U15764,49,Male,Hyderabad,Vivo,iOS,4.2,11.2,287.5,50,4.8,2907,1.8,3.3,604,Work
U15765,23,Male,Chennai,Xiaomi,iOS,11.2,17.0,174.2,88,5.8,8418,5.5,1.3,1011,Social Media
U15766,33,Other,Delhi,OnePlus,Android,2.7,38.9,22.2,167,4.2,4918,6.4,2.4,1558,Gaming
U15767,44,Female,Jaipur,Nokia,Android,3.6,11.9,12.4,194,2.7,3717,4.1,2.5,1892,Gaming
U15768,34,Male,Mumbai,Samsung,Android,11.3,9.3,127.5,107,1.1,7271,1.5,4.0,1136,Entertainment
U15769,33,Other,Pune,Vivo,Android,1.8,47.4,66.4,73,4.9,7757,6.6,3.1,419,Entertainment
U15770,27,Male,Hyderabad,Nokia,iOS,4.7,35.7,6.0,35,1.1,8016,7.1,3.7,655,Entertainment
U15771,25,Other,Chennai,Vivo,Android,8.7,9.2,255.4,89,2.5,4163,5.2,3.2,106,Entertainment
U15772,18,Male,Delhi,OnePlus,Android,11.0,34.1,207.9,95,1.0,7544,4.6,4.5,545,Work
U15773,36,Female,Kolkata,Vivo,iOS,10.9,24.1,186.9,107,1.9,3997,5.4,2.1,1897,Social Media
U15774,34,Male,Bangalore,Nokia,iOS,11.3,36.5,215.5,149,3.5,9654,6.0,0.6,1148,Work
U15775,24,Male,Jaipur,Nokia,iOS,10.7,11.8,243.3,149,5.9,1218,2.4,2.4,528,Education
U15776,45,Other,Ahmedabad,OnePlus,iOS,1.2,22.7,188.1,154,2.2,199,7.3,4.6,1650,Work
U15777,46,Female,Ahmedabad,Motorola,iOS,4.3,2.7,63.8,169,3.1,6655,1.2,4.2,365,Education
U15778,29,Male,Hyderabad,Vivo,iOS,8.5,31.3,113.9,51,5.4,6680,3.3,2.2,886,Education
U15779,18,Female,Bangalore,Google Pixel,iOS,9.0,34.9,125.4,12,3.5,5618,4.2,0.8,639,Social Media
U15780,42,Male,Bangalore,Motorola,iOS,2.4,2.6,195.8,12,3.9,2192,7.8,2.8,460,Education
U15781,21,Other,Pune,Samsung,Android,3.1,27.4,37.9,26,2.9,159,0.9,0.8,1817,Social Media
U15782,43,Female,Delhi,Google Pixel,iOS,2.3,42.1,88.5,54,2.2,9289,3.9,1.2,783,Entertainment
U15783,37,Male,Bangalore,Xiaomi,Android,10.2,11.5,146.0,23,5.2,7952,7.7,3.0,1563,Entertainment
U15784,29,Female,Mumbai,Nokia,iOS,2.5,20.5,102.1,198,3.5,5625,7.5,0.3,607,Work
U15785,17,Male,Delhi,Vivo,iOS,8.4,44.2,182.7,72,3.2,8241,3.5,2.0,1156,Education
U15786,48,Other,Bangalore,Motorola,iOS,4.3,49.6,220.9,163,2.9,7494,7.7,1.6,819,Work
U15787,52,Female,Pune,Samsung,Android,3.3,24.4,201.4,66,4.2,4561,2.0,4.0,1944,Entertainment
U15788,50,Female,Pune,Google Pixel,iOS,5.3,20.9,70.2,122,5.0,7727,8.0,0.7,593,Work
U15789,22,Male,Lucknow,Apple,iOS,2.2,45.8,218.5,62,4.8,9647,4.2,3.5,192,Education
U15790,30,Other,Pune,Apple,Android,8.3,29.1,195.8,57,1.8,9063,6.9,0.9,1640,Entertainment
U15791,34,Other,Delhi,Google Pixel,iOS,4.3,35.6,174.4,16,1.4,3826,7.2,3.0,1970,Social Media
U15792,57,Other,Jaipur,OnePlus,Android,11.5,49.0,69.2,181,0.7,5508,3.5,1.2,346,Social Media
U15793,46,Male,Ahmedabad,Apple,iOS,11.8,19.1,158.0,18,2.2,5887,4.6,1.4,804,Entertainment
U15794,19,Male,Hyderabad,Xiaomi,iOS,6.8,19.4,275.9,187,1.4,9477,6.2,2.5,736,Gaming
U15795,24,Male,Hyderabad,Google Pixel,iOS,11.7,13.6,10.4,146,5.0,7139,1.1,0.0,1628,Gaming
U15796,36,Other,Ahmedabad,Samsung,iOS,8.8,18.7,170.4,182,2.7,7821,7.9,0.7,182,Entertainment
U15797,24,Male,Lucknow,Google Pixel,iOS,3.3,32.5,177.5,137,5.7,2266,3.5,4.3,1325,Gaming
U15798,29,Female,Lucknow,Vivo,iOS,7.0,40.2,153.9,29,1.4,2775,6.1,2.9,800,Entertainment
U15799,40,Male,Bangalore,Xiaomi,Android,4.6,20.7,284.9,143,3.1,4474,5.1,4.3,325,Gaming
U15800,31,Other,Jaipur,Realme,iOS,7.0,37.8,122.4,56,4.7,8574,5.1,1.3,135,Education
U15801,52,Male,Mumbai,OnePlus,Android,3.3,16.7,81.8,149,1.8,3426,1.1,1.9,1673,Social Media
U15802,15,Other,Kolkata,OnePlus,iOS,10.0,37.8,137.2,184,5.6,6413,2.3,1.1,1046,Work
U15803,17,Female,Kolkata,Google Pixel,Android,1.2,24.6,101.1,32,3.1,5999,3.6,3.2,1749,Work
U15804,24,Male,Chennai,Oppo,Android,2.4,12.4,86.9,124,1.3,1298,1.3,4.6,1200,Gaming
